l30_4,county,countyname,pop2011_13,state_flag,Avg_ELITotal_11_13,Avg_Units_11_13,Avg_units_hud_12_13,Avg_Units_No_Assist_11_13,Gap_11_to_13,Gap_11_to_13_No_Assist,per100,per100_No_Assist,State_Avg_ELITotal_11_13,State_Avg_Units_11_13,State_Avg_units_hud_12_13,State_Avg_Units_No_Assist_11_13,State_Gap_11_to_13,State_Gap_11_to_13_No_Assist,State_per100,State_per100_No_Assist
17200,06033,Lake County,64040,0,2745.92665,485.4042303,231,254.4042303,2260.522419,2491.522419,17.67724678,9.264786091,,,,,,,,
19400,06035,Lassen County,33362,0,1012.414639,358.8277931,91,267.8277931,653.5868458,744.5868458,35.44277012,26.45435801,,,,,,,,
24850,06037,Los Angeles County,9951320,0,535213.8019,94671.95609,86645,8026.956094,440541.8458,527186.8458,17.68862383,1.499766274,,,,,,,,
17200,06039,Madera County,152255,0,4436.666667,1071.333333,441.5,629.8333333,3365.333333,3806.833333,24.1472577,14.19609316,,,,,,,,
31650,06041,Marin County,256486,0,9878.333333,2302,2299.5,2.5,7576.333333,9875.833333,23.30352624,0.025307913,,,,,,,,
18400,06043,Mariposa County,,1,,,,,,,,,2943.5506,985.2174451,285,700.2174451,1958.333155,2243.333155,33.47037571,23.78819121
17300,06045,Mendocino County,87333,0,3390.740017,599.5957697,566,33.5957697,2791.144247,3357.144247,17.68333068,0.990809367,,,,,,,,
17200,06047,Merced County,261493,0,10201.04049,2007.729872,1575,432.7298719,8193.310621,9768.310621,19.68161849,4.242017,,,,,,,,
17200,06049,Modoc County,,1,,,,,,,,,2943.5506,985.2174451,285,700.2174451,1958.333155,2243.333155,33.47037571,23.78819121
23500,06051,Mono County,,1,,,,,,,,,2943.5506,985.2174451,285,700.2174451,1958.333155,2243.333155,33.47037571,23.78819121
21400,06053,Monterey County,425414,0,11304.21137,1569.349602,2428.5,0,9734.861765,11304.21137,13.8828756,0,,,,,,,,
24550,06055,Napa County,139042,0,4812.132953,1201.707041,883.5,318.2070406,3610.425913,4493.925913,24.97244054,6.612598689,,,,,,,,
20700,06057,Nevada County,98394,0,2656.549794,694.8911868,128.5,566.3911868,1961.658608,2090.158608,26.15765713,21.32055601,,,,,,,,
27450,06059,Orange County,3084550,0,106203.6994,18108.34151,18850.5,0,88095.35786,106203.6994,17.05057509,0,,,,,,,,
21700,06061,Placer County,361892,0,7863.666667,1358.333333,669,689.3333333,6505.333333,7174.333333,17.27353652,8.766054851,,,,,,,,
17300,06063,Plumas County,,1,,,,,,,,,2943.5506,985.2174451,285,700.2174451,1958.333155,2243.333155,33.47037571,23.78819121
19100,06065,Riverside County,2264491,0,56844.33333,10508.66667,5619.5,4889.166667,46335.66667,51955.16667,18.4867445,8.600974591,,,,,,,,
21700,06067,Sacramento County,1448487,0,66416.24896,11554.3948,11409,145.3948012,54861.85415,66270.85415,17.39693973,0.218914503,,,,,,,,
23950,06069,San Benito County,56867,0,1539.788633,284.3170644,146,138.3170644,1255.471569,1401.471569,18.46468134,8.982860471,,,,,,,,
19100,06071,San Bernardino County,2076322,0,59923.12011,8857.338223,6426.5,2430.838223,51065.78189,57492.28189,14.78116995,4.05659488,,,,,,,,
24200,06073,San Diego County,3175313,0,120134.6667,20376,19789,587,99758.66667,119547.6667,16.96096603,0.488618328,,,,,,,,
31650,06075,San Francisco County,826626,0,64697.66667,23112.33333,16357.5,6754.833333,41585.33333,57942.83333,35.72359642,10.44061352,,,,,,,,
18900,06077,San Joaquin County,700220,0,22831,3306.666667,3556,0,19524.33333,22831,14.48323186,0,,,,,,,,
21500,06079,San Luis Obispo County,274106,0,10683,2098.333333,1232,866.3333333,8584.666667,9816.666667,19.6417985,8.109457393,,,,,,,,
31650,06081,San Mateo County,738114,0,22429.66667,4241,3570,671,18188.66667,21758.66667,18.90799388,2.99157366,,,,,,,,
23900,06083,Santa Barbara County,430616,0,15164.66667,3659.333333,3920,0,11505.33333,15164.66667,24.13065459,0,,,,,,,,
30400,06085,Santa Clara County,1836454,0,65983.33333,15940,10616,5324,50043.33333,60659.33333,24.15761556,8.068704218,,,,,,,,
27750,06087,Santa Cruz County,266908,0,11973,3307,3039,268,8666,11705,27.62047941,2.238369665,,,,,,,,
17200,06089,Shasta County,178422,0,6579.666667,1669.333333,1031.5,637.8333333,4910.333333,5941.833333,25.37109276,9.694006789,,,,,,,,
21100,06091,Sierra County,,1,,,,,,,,,2943.5506,985.2174451,285,700.2174451,1958.333155,2243.333155,33.47037571,23.78819121
17200,06093,Siskiyou County,44249,0,2203.053991,789.8314409,271.5,518.3314409,1413.22255,1684.72255,35.85166066,23.5278592,,,,,,,,
23650,06095,Solano County,420628,0,14395.33333,3072.666667,3097.5,0,11322.66667,14395.33333,21.34488029,0,,,,,,,,
23550,06097,Sonoma County,491057,0,16546.86705,3887.959626,3663,224.9596261,12658.90742,16321.90742,23.49665115,1.359530027,,,,,,,,
17650,06099,Stanislaus County,521597,0,19062,2613.666667,2540.5,73.16666667,16448.33333,18988.83333,13.71139789,0.383835204,,,,,,,,
17200,06101,Sutter County,94916,0,2615.32101,578.477913,460.5,117.977913,2036.843097,2497.343097,22.11881107,4.511029909,,,,,,,,
17200,06103,Tehama County,63220,0,2076.193943,796.2452478,290.5,505.7452478,1279.948695,1570.448695,38.3511979,24.35924879,,,,,,,,
17200,06105,Trinity County,,1,,,,,,,,,2943.5506,985.2174451,285,700.2174451,1958.333155,2243.333155,33.47037571,23.78819121
17200,06107,Tulare County,450964,0,16845.33333,2921.666667,1148.5,1773.166667,13923.66667,15072.16667,17.34407155,10.52615957,,,,,,,,
19900,06109,Tuolumne County,54209,0,1943.10972,622.2637056,123.5,498.7637056,1320.846015,1444.346015,32.02411573,25.66832436,,,,,,,,
26200,06111,Ventura County,834880,0,23113.33333,5971.333333,5365.5,605.8333333,17142,22507.5,25.83501586,2.621142198,,,,,,,,
22500,06113,Yolo County,203504,0,10580.33333,2406,1645,761,8174.333333,9819.333333,22.74030434,7.192590026,,,,,,,,
17200,06115,Yuba County,72958,0,2109.345656,468.1887537,443.5,24.68875367,1641.156903,2084.656903,22.19592376,1.170446086,,,,,,,,
23350,08001,Adams County,460320,0,12910.0534,2538.810487,2453.5,85.31048691,10371.24291,12824.74291,19.66537557,0.660806616,,,,,,,,
17900,08003,Alamosa County,,1,,,,,,,,,9362.012682,4055.252254,2206.5,1848.752254,5306.760428,7513.260428,43.31603035,19.74738037
23350,08005,Arapahoe County,596249,0,20803.61167,3469.163928,3049.5,419.6639278,17334.44775,20383.94775,16.67577718,2.017264763,,,,,,,,
19550,08007,Archuleta County,,1,,,,,,,,,9362.012682,4055.252254,2206.5,1848.752254,5306.760428,7513.260428,43.31603035,19.74738037
17900,08009,Baca County,,1,,,,,,,,,9362.012682,4055.252254,2206.5,1848.752254,5306.760428,7513.260428,43.31603035,19.74738037
17900,08011,Bent County,,1,,,,,,,,,9362.012682,4055.252254,2206.5,1848.752254,5306.760428,7513.260428,43.31603035,19.74738037
27500,08013,Boulder County,305284,0,14935.94764,3210.063528,2344,866.0635284,11725.88411,14069.88411,21.49219859,5.798517437,,,,,,,,
23350,08014,Broomfield County,58325,0,1031.627883,177.1829012,0,177.1829012,854.4449823,854.4449823,17.17507873,17.17507873,,,,,,,,
17900,08015,Chaffee County,,1,,,,,,,,,9362.012682,4055.252254,2206.5,1848.752254,5306.760428,7513.260428,43.31603035,19.74738037
19550,08017,Cheyenne County,,1,,,,,,,,,9362.012682,4055.252254,2206.5,1848.752254,5306.760428,7513.260428,43.31603035,19.74738037
23350,08019,Clear Creek County,,1,,,,,,,,,9362.012682,4055.252254,2206.5,1848.752254,5306.760428,7513.260428,43.31603035,19.74738037
17900,08021,Conejos County,,1,,,,,,,,,9362.012682,4055.252254,2206.5,1848.752254,5306.760428,7513.260428,43.31603035,19.74738037
17900,08023,Costilla County,,1,,,,,,,,,9362.012682,4055.252254,2206.5,1848.752254,5306.760428,7513.260428,43.31603035,19.74738037
17900,08025,Crowley County,,1,,,,,,,,,9362.012682,4055.252254,2206.5,1848.752254,5306.760428,7513.260428,43.31603035,19.74738037
17900,08027,Custer County,,1,,,,,,,,,9362.012682,4055.252254,2206.5,1848.752254,5306.760428,7513.260428,43.31603035,19.74738037
17900,08029,Delta County,30424,0,805.5031858,292.9606007,187.5,105.4606007,512.5425851,700.0425851,36.36988728,13.09251193,,,,,,,,
23350,08031,Denver County,634685,0,41763.64729,12074.20077,12302.5,0,29689.44651,41763.64729,28.91079098,0,,,,,,,,
17900,08033,Dolores County,,1,,,,,,,,,9362.012682,4055.252254,2206.5,1848.752254,5306.760428,7513.260428,43.31603035,19.74738037
23350,08035,Douglas County,298924,0,2560.872282,381.0040628,83.5,297.5040628,2179.868219,2263.368219,14.87790178,11.61729403,,,,,,,,
25700,08037,Eagle County,52050,0,1100.666626,239.3627419,28.5,210.8627419,861.3038841,889.8038841,21.74707002,19.15773013,,,,,,,,
23350,08039,Elbert County,23474,0,168.2492663,41.7470964,9,32.7470964,126.5021699,135.5021699,24.81264692,19.46344083,,,,,,,,
20950,08041,El Paso County,645787,0,18978.46013,3358.807002,2960,398.8070017,15619.65312,18579.65312,17.69799541,2.101366492,,,,,,,,
17900,08043,Fremont County,46835,0,1169.009318,404.8022837,190.5,214.3022837,764.2070339,954.7070339,34.62780644,18.33195685,,,,,,,,
22350,08045,Garfield County,56753,0,1993.285154,420.6827699,331,89.68276988,1572.602385,1903.602385,21.10499689,4.499244359,,,,,,,,
23350,08047,Gilpin County,,1,,,,,,,,,9362.012682,4055.252254,2206.5,1848.752254,5306.760428,7513.260428,43.31603035,19.74738037
22150,08049,Grand County,,1,,,,,,,,,9362.012682,4055.252254,2206.5,1848.752254,5306.760428,7513.260428,43.31603035,19.74738037
20600,08051,Gunnison County,,1,,,,,,,,,9362.012682,4055.252254,2206.5,1848.752254,5306.760428,7513.260428,43.31603035,19.74738037
20200,08053,Hinsdale County,,1,,,,,,,,,9362.012682,4055.252254,2206.5,1848.752254,5306.760428,7513.260428,43.31603035,19.74738037
17900,08055,Huerfano County,,1,,,,,,,,,9362.012682,4055.252254,2206.5,1848.752254,5306.760428,7513.260428,43.31603035,19.74738037
17900,08057,Jackson County,,1,,,,,,,,,9362.012682,4055.252254,2206.5,1848.752254,5306.760428,7513.260428,43.31603035,19.74738037
23350,08059,Jefferson County,545384,0,15979.48584,2735.110984,2497,238.1109843,13244.37485,15741.37485,17.11638918,1.490104167,,,,,,,,
18700,08061,Kiowa County,,1,,,,,,,,,9362.012682,4055.252254,2206.5,1848.752254,5306.760428,7513.260428,43.31603035,19.74738037
17900,08063,Kit Carson County,,1,,,,,,,,,9362.012682,4055.252254,2206.5,1848.752254,5306.760428,7513.260428,43.31603035,19.74738037
17900,08065,Lake County,,1,,,,,,,,,9362.012682,4055.252254,2206.5,1848.752254,5306.760428,7513.260428,43.31603035,19.74738037
22000,08067,La Plata County,52539,0,1756.912093,776.3793424,257.5,518.8793424,980.5327505,1238.03275,44.18999366,29.5335973,,,,,,,,
22750,08069,Larimer County,310604,0,12713.85256,2103.803117,1680.5,423.3031171,10610.04944,12290.54944,16.54732983,3.329463789,,,,,,,,
17900,08071,Las Animas County,,1,,,,,,,,,9362.012682,4055.252254,2206.5,1848.752254,5306.760428,7513.260428,43.31603035,19.74738037
17900,08073,Lincoln County,,1,,,,,,,,,9362.012682,4055.252254,2206.5,1848.752254,5306.760428,7513.260428,43.31603035,19.74738037
17900,08075,Logan County,22597,0,591.830174,203.7825615,153,50.78256147,388.0476126,541.0476126,34.4326076,8.580596884,,,,,,,,
18600,08077,Mesa County,147614,0,4928.610553,1424.599178,1139.5,285.0991779,3504.011375,4643.511375,28.9046814,5.784575082,,,,,,,,
20200,08079,Mineral County,,1,,,,,,,,,9362.012682,4055.252254,2206.5,1848.752254,5306.760428,7513.260428,43.31603035,19.74738037
19800,08081,Moffat County,,1,,,,,,,,,9362.012682,4055.252254,2206.5,1848.752254,5306.760428,7513.260428,43.31603035,19.74738037
17900,08083,Montezuma County,25505,0,789.2145558,347.2342053,204,143.2342053,441.9803505,645.9803505,43.99744059,18.14895636,,,,,,,,
17900,08085,Montrose County,40793,0,1184.627257,423.6667729,295,128.6667729,760.9604837,1055.960484,35.76371981,10.86137198,,,,,,,,
17900,08087,Morgan County,28429,0,966.6692645,337.4349507,176,161.4349507,629.2343137,805.2343137,34.90697006,16.70012244,,,,,,,,
17900,08089,Otero County,,1,,,,,,,,,9362.012682,4055.252254,2206.5,1848.752254,5306.760428,7513.260428,43.31603035,19.74738037
20950,08091,Ouray County,,1,,,,,,,,,9362.012682,4055.252254,2206.5,1848.752254,5306.760428,7513.260428,43.31603035,19.74738037
23350,08093,Park County,,1,,,,,,,,,9362.012682,4055.252254,2206.5,1848.752254,5306.760428,7513.260428,43.31603035,19.74738037
17900,08095,Phillips County,,1,,,,,,,,,9362.012682,4055.252254,2206.5,1848.752254,5306.760428,7513.260428,43.31603035,19.74738037
31750,08097,Pitkin County,,1,,,,,,,,,9362.012682,4055.252254,2206.5,1848.752254,5306.760428,7513.260428,43.31603035,19.74738037
17900,08099,Prowers County,,1,,,,,,,,,9362.012682,4055.252254,2206.5,1848.752254,5306.760428,7513.260428,43.31603035,19.74738037
17900,08101,Pueblo County,160951,0,6097.405875,1603.808948,1891,0,4493.596927,6097.405875,26.30313581,0,,,,,,,,
19600,08103,Rio Blanco County,,1,,,,,,,,,9362.012682,4055.252254,2206.5,1848.752254,5306.760428,7513.260428,43.31603035,19.74738037
17900,08105,Rio Grande County,,1,,,,,,,,,9362.012682,4055.252254,2206.5,1848.752254,5306.760428,7513.260428,43.31603035,19.74738037
23750,08107,Routt County,23312,0,725.8116446,153.1295968,37.5,115.6295968,572.6820478,610.1820478,21.09770461,15.93107491,,,,,,,,
17900,08109,Saguache County,,1,,,,,,,,,9362.012682,4055.252254,2206.5,1848.752254,5306.760428,7513.260428,43.31603035,19.74738037
19550,08111,San Juan County,,1,,,,,,,,,9362.012682,4055.252254,2206.5,1848.752254,5306.760428,7513.260428,43.31603035,19.74738037
26350,08113,San Miguel County,,1,,,,,,,,,9362.012682,4055.252254,2206.5,1848.752254,5306.760428,7513.260428,43.31603035,19.74738037
17900,08115,Sedgwick County,,1,,,,,,,,,9362.012682,4055.252254,2206.5,1848.752254,5306.760428,7513.260428,43.31603035,19.74738037
27650,08117,Summit County,28241,0,614.4307691,134.9484856,16.5,118.4484856,479.4822835,495.9822835,21.96317183,19.27775944,,,,,,,,
21800,08119,Teller County,23329,0,255.9164821,74.26107045,25.5,48.76107045,181.6554116,207.1554116,29.01769743,19.05350919,,,,,,,,
17900,08121,Washington County,,1,,,,,,,,,9362.012682,4055.252254,2206.5,1848.752254,5306.760428,7513.260428,43.31603035,19.74738037
19900,08123,Weld County,263884,0,7423.286418,2601.800357,1700.5,901.3003566,4821.486062,6521.986062,35.04917108,12.14152743,,,,,,,,
17900,08125,Yuma County,,1,,,,,,,,,9362.012682,4055.252254,2206.5,1848.752254,5306.760428,7513.260428,43.31603035,19.74738037
32300,09001,Fairfield County,933794,0,38709.66667,14511.33333,11534.5,2976.833333,24198.33333,35732.83333,37.48762152,7.690154914,,,,,,,,
25650,09003,Hartford County,897426,0,43454.33333,15442,14769.5,672.5,28012.33333,42781.83333,35.53615673,1.547601697,,,,,,,,
26250,09005,Litchfield County,187795,0,5183,1935.333333,1235.5,699.8333333,3247.666667,4483.166667,37.34002187,13.50247604,,,,,,,,
25650,09007,Middlesex County,165741,0,4538.666667,1624.333333,1141.5,482.8333333,2914.333333,4055.833333,35.78877791,10.63821974,,,,,,,,
24800,09009,New Haven County,863217,0,43438,13331.33333,14820,0,30106.66667,43438,30.69048606,0,,,,,,,,
24800,09011,New London County,274239,0,9520.666667,3995.333333,2543.5,1451.833333,5525.333333,8068.833333,41.9648484,15.24928226,,,,,,,,
25650,09013,Tolland County,152097,0,4001.333333,1173.333333,786.5,386.8333333,2828,3614.5,29.32355881,9.667610796,,,,,,,,
24800,09015,Windham County,117955,0,5091.333333,2015.666667,1407.5,608.1666667,3075.666667,4483.166667,39.5901532,11.94513552,,,,,,,,
19900,10001,Kent County,167382,0,4095.333333,1548.666667,1167,381.6666667,2546.666667,3713.666667,37.81539964,9.319550708,,,,,,,,
23750,10003,New Castle County,546059,0,15990.74974,5668.333333,5169,499.3333333,10322.41641,15491.41641,35.44757704,3.12263866,,,,,,,,
17850,10005,Sussex County,203488,0,3656.333333,1129,789.5,339.5,2527.333333,3316.833333,30.87792871,9.285258456,,,,,,,,
32200,11001,District of Columbia,633167,0,52633.66667,22300,18380,3920,30333.66667,48713.66667,42.36831939,7.447704574,,,,,,,,
17500,12001,Alachua County,251635,0,15299.66667,2719,2060,659,12580.66667,14640.66667,17.77162901,4.307283383,,,,,,,,
17750,12003,Baker County,27050,0,543.6669066,213.4949273,181,32.49492729,330.1719793,511.1719793,39.26943588,5.976991959,,,,,,,,
17350,12005,Bay County,172251,0,4844.31885,1622.637011,1261.5,361.1370105,3221.68184,4483.18184,33.49566906,7.454856332,,,,,,,,
15200,12007,Bradford County,27462,0,588.3825387,214.018303,78,136.018303,374.3642356,452.3642356,36.37400653,23.11732488,,,,,,,,
18450,12009,Brevard County,547403,0,12727,3263.666667,2673,590.6666667,9463.333333,12136.33333,25.64364474,4.641051832,,,,,,,,
20450,12011,Broward County,1812793,0,57465,9392,7484.5,1907.5,48073,55557.5,16.34386148,3.319411816,,,,,,,,
14400,12013,Calhoun County,,1,,,,,,,,,4133.843985,1913.198191,737,1176.198191,2220.645794,2957.645794,46.2813352,28.45289265
15950,12015,Charlotte County,162283,0,2702,673.3333333,377,296.3333333,2028.666667,2405.666667,24.91981248,10.9671848,,,,,,,,
14400,12017,Citrus County,139467,0,2241.92246,616.9684773,63,553.9684773,1624.953982,1687.953982,27.51961713,24.70952886,,,,,,,,
19200,12019,Clay County,194268,0,3032,472.6666667,226.5,246.1666667,2559.333333,2785.833333,15.58927001,8.118953386,,,,,,,,
20750,12021,Collier County,333294,0,7400.333333,2497,693,1804,4903.333333,5596.333333,33.74172335,24.3772803,,,,,,,,
14400,12023,Columbia County,67608,0,1741.486151,631.5504345,129,502.5504345,1109.935716,1238.935716,36.26502767,28.85756136,,,,,,,,
14400,12027,DeSoto County,34583,0,595.5772535,232.313051,64.5,167.813051,363.2642025,427.7642025,39.00636729,28.17653797,,,,,,,,
14400,12029,Dixie County,,1,,,,,,,,,4133.843985,1913.198191,737,1176.198191,2220.645794,2957.645794,46.2813352,28.45289265
19200,12031,Duval County,879131,0,33140.85232,9265.967273,9444,0,23874.88505,33140.85232,27.95935115,0,,,,,,,,
17300,12033,Escambia County,302964,0,8529.666667,2128,2824.5,0,6401.666667,8529.666667,24.94821994,0,,,,,,,,
18100,12035,Flagler County,98578,0,1556.01603,295.9859698,243,52.98596979,1260.03006,1503.03006,19.0220386,3.405232901,,,,,,,,
14700,12037,Franklin County,,1,,,,,,,,,4133.843985,1913.198191,737,1176.198191,2220.645794,2957.645794,46.2813352,28.45289265
18350,12039,Gadsden County,46740,0,1561.815833,643.1942141,458.5,184.6942141,918.6216192,1377.121619,41.18246213,11.82560774,,,,,,,,
17500,12041,Gilchrist County,,1,,,,,,,,,4133.843985,1913.198191,737,1176.198191,2220.645794,2957.645794,46.2813352,28.45289265
14400,12043,Glades County,,1,,,,,,,,,4133.843985,1913.198191,737,1176.198191,2220.645794,2957.645794,46.2813352,28.45289265
14950,12045,Gulf County,,1,,,,,,,,,4133.843985,1913.198191,737,1176.198191,2220.645794,2957.645794,46.2813352,28.45289265
14450,12047,Hamilton County,,1,,,,,,,,,4133.843985,1913.198191,737,1176.198191,2220.645794,2957.645794,46.2813352,28.45289265
14400,12049,Hardee County,27246,0,487.7736091,190.473608,63,127.473608,297.3000011,360.3000011,39.04959278,26.13376485,,,,,,,,
14400,12051,Hendry County,37895,0,782.6617903,286.8774648,87.5,199.3774648,495.7843255,583.2843255,36.65407821,25.47428113,,,,,,,,
17050,12053,Hernando County,173549,0,4005.282516,718.6593513,245,473.6593513,3286.623165,3531.623165,17.94278802,11.8258662,,,,,,,,
14400,12055,Highlands County,97903,0,2149.303668,829.1758628,172.5,656.6758628,1320.127805,1492.627805,38.57881393,30.55295874,,,,,,,,
17050,12057,Hillsborough County,1280536,0,41765.66667,8307,7004.5,1302.5,33458.66667,40463.16667,19.88954245,3.11859023,,,,,,,,
14400,12059,Holmes County,,1,,,,,,,,,4133.843985,1913.198191,737,1176.198191,2220.645794,2957.645794,46.2813352,28.45289265
16950,12061,Indian River County,140509,0,3812.332795,558.5679461,229,329.5679461,3253.764848,3482.764848,14.6516051,8.64478428,,,,,,,,
15450,12063,Jackson County,48987,0,1343.839765,669.3219572,369.5,299.8219572,674.5178074,1044.017807,49.80667895,22.3108413,,,,,,,,
18350,12065,Jefferson County,,1,,,,,,,,,4133.843985,1913.198191,737,1176.198191,2220.645794,2957.645794,46.2813352,28.45289265
16300,12067,Lafayette County,,1,,,,,,,,,4133.843985,1913.198191,737,1176.198191,2220.645794,2957.645794,46.2813352,28.45289265
17550,12069,Lake County,303753,0,7376.935541,2284.817375,489.5,1795.317375,5092.118167,5581.618167,30.97244597,24.33689931,,,,,,,,
16900,12071,Lee County,645681,0,13059.33333,1695.666667,2158,0,11363.66667,13059.33333,12.98432794,0,,,,,,,,
