county,ELI_Cutoff,Number of ELI HHs surveyed,Unweighted ELI obs < 10,State Name,County Name,Housing gap,Total ELI renters,Number of HUD asst units,Housing gap (asst off),Units per 100 renters,Units per 100 renters (asst off),AAA units,AAA units (asst off),Total Population 2013,"AAA units (asst off, no neg)",check,check_noasst
5111,13200,10.28290014,0,Arkansas,Poinsett County,656.9630643,1035.14528,482,1138.963064,36.53421634,0,378.1822161,-103.8177839,,0,1035.14528,1035.14528
5113,13200,3.397386626,1,Arkansas,Polk County,202.9938509,411.0837817,100,302.9938509,50.61983471,26.29389327,208.0899308,108.0899308,,108.0899308,411.0837817,411.0837817
5115,14700,14.30965185,0,Arkansas,Pope County,1182.063968,1643.87546,398,1580.063968,28.09285149,3.881771655,461.8114917,63.81149165,,63.81149165,1643.87546,1643.87546
5117,13600,2.259877085,1,Arkansas,Prairie County,127.3566286,174.8140474,38,165.3566286,27.14737145,5.409987886,47.45741879,9.457418788,,9.457418788,174.8140474,174.8140474
5119,18650,112,0,Arkansas,Pulaski County,9023,13036,4570,13593,30.78398282,0,4013,-557,391284,0,13036,13036
5121,13900,4.504624427,1,Arkansas,Randolph County,307.837151,439.486386,175,482.837151,29.95524758,0,131.649235,-43.35076498,,0,439.486386,439.486386
5123,13200,13.48153215,0,Arkansas,St. Francis County,861.3201094,1357.140903,608,1469.320109,36.53421634,0,495.8207934,-112.1792066,,0,1357.140903,1357.140903
5125,18650,8,1,Arkansas,Saline County,805,1040,477,1282,22.59615385,0,235,-242,114404,0,1040,1040
5127,13200,2.075326672,1,Arkansas,Scott County,124.0007686,251.1145273,55,179.0007686,50.61983471,28.71747781,127.1137587,72.11375865,,72.11375865,251.1145273,251.1145273
5129,13200,1.359447005,1,Arkansas,Searcy County,63.55414747,99.96790652,10,73.55414747,36.42544925,26.42223887,36.41375905,26.41375905,,26.41375905,99.96790652,99.96790652
5131,14100,36.9480916,0,Arkansas,Sebastian County,3487.745897,4425.303721,1203,4690.745897,21.18629327,0,937.5578244,-265.4421756,127342,0,4425.303721,4425.303721
5133,13200,3.233410197,1,Arkansas,Sevier County,193.1962593,391.2426339,88,281.1962593,50.61983471,28.12739846,198.0463746,110.0463746,,110.0463746,391.2426339,391.2426339
5135,13200,4.975073314,1,Arkansas,Sharp County,254.111437,337.4120235,85,339.111437,24.68809074,0,83.30058651,-1.69941349,,0,337.4120235,337.4120235
5137,13200,2.380315249,1,Arkansas,Stone County,121.5791789,161.4342009,43,164.5791789,24.68809074,0,39.85502199,-3.144978006,,0,161.4342009,161.4342009
5139,14750,12.35955056,0,Arkansas,Union County,803.7453184,1422.097378,370,1173.745318,43.48169608,17.4637872,618.3520599,248.3520599,,248.3520599,1422.097378,1422.097378
5141,13200,3.473973607,1,Arkansas,Van Buren County,177.4398827,235.6066716,43,220.4398827,24.68809074,6.437334205,58.16678886,15.16678886,,15.16678886,235.6066716,235.6066716
5143,17000,53,0,Arkansas,Washington County,6149,8173,1011,7160,24.76446837,12.3944696,2024,1013,216410,1013,8173,8173
5145,14750,32.51536436,0,Arkansas,White County,1832.421422,2515.244074,530,2362.421422,27.14737145,6.075857729,682.8226515,152.8226515,78483,152.8226515,2515.244074,2515.244074
5147,13200,3.445127305,1,Arkansas,Woodruff County,194.1520632,266.4997366,182,376.1520632,27.14737145,0,72.3476734,-109.6523266,,0,266.4997366,266.4997366
5149,13200,4.805689216,1,Arkansas,Yell County,396.9790546,552.0717521,113,509.9790546,28.09285149,7.624497589,155.0926974,42.09269742,,42.09269742,552.0717521,552.0717521
6001,26750,672,0,California,Alameda County,55190,73072,15737,70927,24.47175389,2.935460915,17882,2145,1578891,2145,73072,73072
6003,23350,0.203102962,1,California,Alpine County,16.7070992,24.01504466,,16.7070992,30.43069695,30.43069695,7.307945463,7.307945463,,7.307945463,24.01504466,24.01504466
6005,20750,9.205641749,1,California,Amador County,757.2492713,1088.481899,101,858.2492713,30.43069695,21.15171858,331.2326281,230.2326281,,230.2326281,1088.481899,1088.481899
6007,17200,97,0,California,Butte County,7868,9267,1201,9069,15.09657926,2.136613791,1399,198,222090,198,9267,9267
6009,20900,9.337658674,1,California,Calaveras County,768.1088858,1104.091678,32,800.1088858,30.43069695,27.5323869,335.9827927,303.9827927,,303.9827927,1104.091678,1104.091678
6011,17200,5.776087269,1,California,Colusa County,275.276159,574.5686809,52,327.276159,52.08994709,43.03968004,299.2925219,247.2925219,,247.2925219,574.5686809,574.5686809
6013,26750,257,0,California,Contra Costa County,23629,33367,7127,30756,29.18452363,7.825096652,9738,2611,1094205,2611,33367,33367
6015,17200,13.50889006,0,California,Del Norte County,609.2073645,1057.833246,133,742.2073645,42.40988672,29.8370166,448.6258811,315.6258811,,315.6258811,1057.833246,1057.833246
6017,21700,30,0,California,El Dorado County,3484,5261,421,3905,33.77684851,25.77456757,1777,1356,181737,1356,5261,5261
6019,17200,337,0,California,Fresno County,34973,41628,7163,42136,15.98683578,0,6655,-508,955272,0,41628,41628
6021,17200,8.203243864,1,California,Glenn County,390.9493326,816.0068896,74,464.9493326,52.08994709,43.02139621,425.0575571,351.0575571,,351.0575571,816.0068896,816.0068896
6023,17200,39,0,California,Humboldt County,3702,4403,806,4508,15.92096298,0,701,-105,134493,0,4403,4403
6025,17200,49,0,California,Imperial County,3540,5509,1782,5322,35.74151389,3.394445453,1969,187,176584,187,5509,5509
6027,19750,6.316502116,1,California,Inyo County,519.5907851,746.8678891,2,521.5907851,30.43069695,30.16291197,227.2771039,225.2771039,,225.2771039,746.8678891,746.8678891
6029,17200,200,0,California,Kern County,22520,26777,2775,25295,15.89797214,5.53460059,4257,1482,864124,1482,26777,26777
6031,17200,43,0,California,Kings County,3583,5104,533,4116,29.80015674,19.35736677,1521,988,150960,988,5104,5104
6033,17200,23.20827915,0,California,Lake County,2108.312888,2537.893585,224,2332.312888,16.92666308,8.100445884,429.5806964,205.5806964,63860,205.5806964,2537.893585,2537.893585
6035,19400,10.94539716,0,California,Lassen County,493.6021042,857.0952131,97,590.6021042,42.40988672,31.09259098,363.4931089,266.4931089,,266.4931089,857.0952131,857.0952131
6037,24850,5059,0,California,Los Angeles County,423330,520300,84804,508134,18.63732462,2.338266385,96970,12166,10017068,12166,520300,520300
6039,17200,33,0,California,Madera County,3201,4542,491,3692,29.52443857,18.71422281,1341,850,152389,850,4542,4542
6041,31650,65,0,California,Marin County,5604,7855,2178,7782,28.65690643,0.929344367,2251,73,258365,73,7855,7855
6043,18400,4.458110014,1,California,Mariposa County,366.7208275,527.1302304,27,393.7208275,30.43069695,25.30862304,160.4094029,133.4094029,,133.4094029,527.1302304,527.1302304
6045,17300,27.79172085,0,California,Mendocino County,2524.687112,3039.106415,563,3087.687112,16.92666308,0,514.4193036,-48.58069643,87192,0,3039.106415,3039.106415
6047,17200,86,0,California,Merced County,7529,9144,1513,9042,17.66185477,1.115485564,1615,102,263228,102,9144,9144
6049,17200,4.005049974,1,California,Modoc County,180.6148343,313.621252,78,258.6148343,42.40988672,17.53912317,133.0064177,55.00641768,,55.00641768,313.621252,313.621252
6051,23500,4.534273625,1,California,Mono County,372.9859897,536.1358721,3,375.9859897,30.43069695,29.8711373,163.1498825,160.1498825,,160.1498825,536.1358721,536.1358721
6053,21400,116.124547,0,California,Monterey County,9608.606362,11199.01275,2419,12027.60636,14.20130885,0,1590.406388,-828.5936116,428826,0,11199.01275,11199.01275
6055,24550,41,0,California,Napa County,3505,4292,823,4328,18.33643989,0,787,-36,140326,0,4292,4292
6057,20700,20.61552429,0,California,Nevada County,1911.353609,2777.205629,113,2024.353609,31.17709438,27.10825631,865.85202,752.85202,98200,752.85202,2777.205629,2777.205629
6059,27450,869,0,California,Orange County,85307,102828,17932,103239,17.03913331,0,17521,-411,3114363,0,102828,102828
6061,21700,84,0,California,Placer County,6830,8272,656,7486,17.43230174,9.501934236,1442,786,367309,786,8272,8272
6063,17300,7.77527617,1,California,Plumas County,350.6398738,608.8542872,139,489.6398738,42.40988672,19.5801222,258.2144135,119.2144135,,119.2144135,608.8542872,608.8542872
6065,19100,512,0,California,Riverside County,45004,55054,5247,50251,18.25480437,8.724161732,10050,4803,2292507,4803,55054,55054
6067,21700,537,0,California,Sacramento County,51124,63033,11022,62146,18.89327812,1.407199404,11909,887,1462131,887,63033,63033
6069,23950,19.87545296,0,California,San Benito County,1601.393638,2182.98725,122,1723.393638,26.64209842,21.05342629,581.5936116,459.5936116,,459.5936116,2182.98725,2182.98725
6071,19100,460,0,California,San Bernardino County,48828,57303,6567,55395,14.78980158,3.329668604,8475,1908,2088371,1908,57303,57303
6073,24200,1002,0,California,San Diego County,95808,116512,18172,113980,17.76984345,2.173166712,20704,2532,3211252,2532,116512,116512
6075,31650,492,0,California,San Francisco County,38595,59540,16112,54707,35.17803158,8.117232113,20945,4833,837442,4833,59540,59540
6077,18900,214,0,California,San Joaquin County,19107,22551,3329,22436,15.27205002,0.509955213,3444,115,704379,115,22551,22551
6079,21500,83,0,California,San Luis Obispo County,8466,10025,1141,9607,15.5511222,4.16957606,1559,418,276443,418,10025,10025
6081,31650,155,0,California,San Mateo County,14973,19439,3455,18428,22.97443284,5.200884819,4466,1011,747373,1011,19439,19439
6083,23900,150,0,California,Santa Barbara County,12287,16519,3945,16232,25.6189842,1.737393305,4232,287,435697,287,16519,16519
6085,30400,530,0,California,Santa Clara County,48432,61445,6943,55375,21.17828953,9.878753357,13013,6070,1862041,6070,61445,61445
6087,27750,88,0,California,Santa Cruz County,8768,12226,2831,11599,28.28398495,5.128414854,3458,627,269419,627,12226,12226
6089,17200,60,0,California,Shasta County,5052,6482,1121,6173,22.06109226,4.767047208,1430,309,178980,309,6482,6482
6091,21100,0.384475715,1,California,Sierra County,35.64639129,51.79437131,5,40.64639129,31.17709438,21.52353575,16.14798003,11.14798003,,11.14798003,51.79437131,51.79437131
6093,17200,25.76538664,0,California,Siskiyou County,1161.935823,2017.596002,265,1426.935823,42.40988672,29.27544356,855.6601789,590.6601789,,590.6601789,2017.596002,2017.596002
6095,23650,125,0,California,Solano County,11526,14005,2916,14442,17.70082114,0,2479,-437,424788,0,14005,14005
6097,23550,130,0,California,Sonoma County,11416,16413,3552,14968,30.44537866,8.803996832,4997,1445,495025,1445,16413,16413
6099,17650,139,0,California,Stanislaus County,14556,16463,2450,17006,11.58355099,0,1907,-543,525491,0,16463,16463
6101,17200,26.33593102,0,California,Sutter County,2243.492124,2813.555298,436,2679.492124,20.26131045,4.764902745,570.0631736,134.0631736,95350,134.0631736,2813.555298,2813.555298
6103,17200,19.85904981,0,California,Tehama County,946.4405052,1975.452849,292,1238.440505,52.08994709,37.30852621,1029.012344,737.0123439,,737.0123439,1975.452849,1975.452849
6105,17200,4.161619061,1,California,Trinity County,198.3340032,413.9715803,10,208.3340032,52.08994709,49.67432233,215.6375772,205.6375772,,205.6375772,413.9715803,413.9715803
6107,17200,162,0,California,Tulare County,15089,17381,1144,16233,13.18681319,6.604913411,2292,1148,454143,1148,17381,17381
6109,19900,19.94471086,0,California,Tuolumne County,1640.637142,2358.277386,120,1760.637142,30.43069695,25.34223701,717.6402445,597.6402445,,597.6402445,2358.277386,2358.277386
6111,26200,199,0,California,Ventura County,15378,21593,5152,20530,28.7824758,4.922891678,6215,1063,839620,1063,21593,21593
6113,22500,96,0,California,Yolo County,8646,10729,1608,10254,19.41467052,4.427253239,2083,475,204593,475,10729,10729
6115,17200,21.66406898,0,California,Yuba County,1845.507876,2314.444702,433,2278.507876,20.26131045,1.552719162,468.9368264,35.9368264,73340,35.9368264,2314.444702,2314.444702
8001,23350,93.11881597,0,Colorado,Adams County,9390.215638,11248.77154,2365,11755.21564,16.5223011,0,1858.555904,-506.4440958,469193,0,11248.77154,11248.77154
8003,17900,10.61908916,0,Colorado,Alamosa County,204.3020415,675.9281103,155,359.3020415,69.77459016,46.84315742,471.6260688,316.6260688,,316.6260688,675.9281103,675.9281103
8005,23350,155.3998118,0,Colorado,Arapahoe County,16437.8221,20097.5052,3003,19440.8221,18.2096388,3.267485681,3659.683105,656.6831048,607070,656.6831048,20097.5052,20097.5052
8007,19550,3.621804743,1,Colorado,Archuleta County,259.9550354,309.0304897,69,328.9550354,15.88045708,0,49.07545427,-19.92454573,,0,309.0304897,309.0304897
8009,17900,1.091607049,1,Colorado,Baca County,21.00157041,69.48316175,28,49.00157041,69.77459016,29.47705722,48.48159135,20.48159135,,20.48159135,69.48316175,69.48316175
8011,17900,3.026175585,1,Colorado,Bent County,161.7030345,220.0555942,57,218.7030345,26.51718984,0.614644519,58.35255965,1.352559648,,1.352559648,220.0555942,220.0555942
8013,27500,117.5319274,0,Colorado,Boulder County,11396.24333,14694.07838,2271,13667.24333,22.44329291,6.988087479,3297.835052,1026.835052,310048,1026.835052,14694.07838,14694.07838
8014,23350,9.677827111,1,Colorado,Broomfield County,880.7708963,1048.790335,,880.7708963,16.02030773,16.02030773,168.0194391,168.0194391,,168.0194391,1048.790335,1048.790335
8015,17900,4.391739931,1,Colorado,Chaffee County,401.112247,529.7536291,73,474.112247,24.28324698,10.50325643,128.6413821,55.64138213,,55.64138213,529.7536291,529.7536291
8017,19550,0.255733148,1,Colorado,Cheyenne County,13.66504517,18.59624739,7,20.66504517,26.51718984,0,4.931202224,-2.068797776,,0,18.59624739,18.59624739
8019,23350,1.347798341,1,Colorado,Clear Creek County,155.5022336,175.2137843,16,171.5022336,11.25,2.118298368,19.71155073,3.711550734,,3.711550734,175.2137843,175.2137843
8021,17900,2.472168906,1,Colorado,Conejos County,47.56238004,157.3589251,75,122.56238,69.77459016,22.11285129,109.7965451,34.79654511,,34.79654511,157.3589251,157.3589251
8023,17900,1.195951841,1,Colorado,Costilla County,23.00907346,76.12493457,38,61.00907346,69.77459016,19.85664906,53.11586111,15.11586111,,15.11586111,76.12493457,76.12493457
8025,17900,0.831132731,1,Colorado,Crowley County,44.4113968,60.43780403,20,64.4113968,26.51718984,0,16.02640723,-3.973592773,,0,60.43780403,60.43780403
8027,17900,0.819464322,1,Colorado,Custer County,74.8444081,98.84788387,5,79.8444081,24.28324698,19.22496975,24.00347577,19.00347577,,19.00347577,98.84788387,98.84788387
8029,17900,8.60563703,1,Colorado,Delta County,678.0648488,782.2227314,181,859.0648488,13.31562974,0,104.1578827,-76.84211732,,0,782.2227314,782.2227314
8031,23350,307.6614714,0,Colorado,Denver County,29202.61847,39793.16695,12132,41334.61847,26.61398749,0,10590.54847,-1541.451526,649495,0,39793.16695,39793.16695
8033,17900,0.240221743,1,Colorado,Dolores County,17.24191561,20.49692023,,17.24191561,15.88045708,15.88045708,3.25500462,3.25500462,,3.25500462,20.49692023,20.49692023
8035,23350,21.77313073,0,Colorado,Douglas County,1728.369473,1906.09281,77,1805.369473,9.323960316,5.28428294,177.7233372,100.7233372,305963,100.7233372,1906.09281,1906.09281
8037,25700,5.287793757,1,Colorado,Eagle County,254.7755174,465.8065591,27,281.7755174,45.30443756,39.50804001,211.0310417,184.0310417,,184.0310417,465.8065591,465.8065591
8039,23350,1.503099375,1,Colorado,Elbert County,112.6795275,129.322335,9,121.6795275,12.86924452,5.909889818,16.64280751,7.642807505,,7.642807505,129.322335,129.322335
8041,20950,120.1742658,0,Colorado,El Paso County,12091.1988,14942.36457,2728,14819.1988,19.08108822,0.824272253,2851.165765,123.1657651,655044,123.1657651,14942.36457,14942.36457
8043,17900,11.78163975,0,Colorado,Fremont County,1076.05643,1421.160294,190,1266.05643,24.28324698,10.91388951,345.1038642,155.1038642,,155.1038642,1421.160294,1421.160294
8045,22350,15.98564084,0,Colorado,Garfield County,1736.680021,1922.752881,360,2096.680021,9.677419355,0,186.0728594,-173.9271406,,0,1922.752881,1922.752881
8047,23350,1.843012125,1,Colorado,Gilpin County,212.6375239,239.5915763,13,225.6375239,11.25,5.824099723,26.95405233,13.95405233,,13.95405233,239.5915763,239.5915763
8049,22150,0.898982813,1,Colorado,Grand County,43.31462645,79.19221326,43,86.31462645,45.30443756,0,35.87758681,-7.122413188,,0,79.19221326,79.19221326
8051,20600,8.364644287,1,Colorado,Gunnison County,600.3723437,713.7132738,81,681.3723437,15.88045708,4.531361721,113.3409301,32.34093009,,32.34093009,713.7132738,713.7132738
8053,20200,0.129350169,1,Colorado,Hinsdale County,9.284108408,11.0368032,,9.284108408,15.88045708,15.88045708,1.752694795,1.752694795,,1.752694795,11.0368032,11.0368032
8055,17900,1.943160908,1,Colorado,Huerfano County,177.4753629,234.3937845,105,282.4753629,24.28324698,0,56.91842159,-48.08157841,,0,234.3937845,234.3937845
8057,17900,0.117678008,1,Colorado,Jackson County,5.669940372,10.36636268,,5.669940372,45.30443756,45.30443756,4.696422308,4.696422308,,4.696422308,10.36636268,10.36636268
8059,23350,119.298248,0,Colorado,Jefferson County,10667.62623,14168.97417,2356,13023.62623,24.7113722,8.083492354,3501.347944,1145.347944,551798,1145.347944,14168.97417,14168.97417
8061,18700,0.54343294,1,Colorado,Kiowa County,29.03822099,39.51702571,7,36.03822099,26.51718984,8.803306076,10.47880473,3.478804726,,3.478804726,39.51702571,39.51702571
8063,17900,3.047486681,1,Colorado,Kit Carson County,162.8417883,221.6052815,53,215.8417883,26.51718984,2.600792332,58.76349317,5.763493167,,5.763493167,221.6052815,221.6052815
8065,17900,2.438765079,1,Colorado,Lake County,222.7405439,294.1760376,35,257.7405439,24.28324698,12.38560899,71.43549376,36.43549376,,36.43549376,294.1760376,294.1760376
8067,22000,18.7434555,0,Colorado,La Plata County,1345.311518,1599.28534,250,1595.311518,15.88045708,0.248474859,253.973822,3.97382199,,3.97382199,1599.28534,1599.28534
8069,22750,87,0,Colorado,Larimer County,9193,10790,1728,10921,14.80074143,0,1597,-131,315988,0,10790,10790
8071,17900,7.111498866,1,Colorado,Las Animas County,136.8190543,452.6623626,255,391.8190543,69.77459016,13.44121212,315.8433083,60.84330832,,60.84330832,452.6623626,452.6623626
8073,17900,2.653231411,1,Colorado,Lincoln County,141.7748436,192.9360667,48,189.7748436,26.51718984,1.63848218,51.16122307,3.161223072,,3.161223072,192.9360667,192.9360667
8075,17900,9.803104007,1,Colorado,Logan County,523.8267315,712.8561501,147,670.8267315,26.51718984,5.895918633,189.0294186,42.02941858,,42.02941858,712.8561501,712.8561501
8077,18600,34.7312099,0,Colorado,Mesa County,4828.200504,5918.257562,1133,5961.200504,18.41854712,0,1090.057058,-42.94294225,147554,0,5918.257562,5918.257562
